x-axis,1,2
second,Volt,Ampere
-25.400000E-06,,
-25.395000E-06,,
-25.390000E-06,-193.085670471E-03,+1.718087196350E+00
-25.385000E-06,+183.798760172E-03,-291.963100433E-03
-25.380000E-06,-193.085670471E-03,-291.963100433E-03
-25.375000E-06,+435.055047277E-03,-291.963100433E-03
-25.370000E-06,-193.085670471E-03,-291.963100433E-03
-25.365000E-06,+811.939477921E-03,+964.318335071E-03
-25.360000E-06,+811.939477921E-03,-291.963100433E-03
-25.355000E-06,+435.055047281E-03,-291.963100433E-03
-25.350000E-06,+811.939477921E-03,+1.718087196350E+00
-25.345000E-06,+811.939477921E-03,-291.963100433E-03
-25.340000E-06,-193.085670471E-03,+1.718087196350E+00
-25.335000E-06,+811.939477921E-03,+1.718087196350E+00
-25.330000E-06,-193.085670471E-03,-291.963100433E-03
-25.325000E-06,-193.085670471E-03,-291.963100433E-03
-25.320000E-06,-193.085670471E-03,+964.318335086E-03
-25.315000E-06,-821.226388231E-03,+1.718087196350E+00
-25.310000E-06,+811.939477921E-03,+461.805760831E-03
-25.305000E-06,-193.085670471E-03,-291.963100433E-03
-25.300000E-06,-193.085670471E-03,+1.718087196350E+00
-25.295000E-06,-193.085670471E-03,+1.718087196350E+00
-25.290000E-06,-821.226388234E-03,-291.963100433E-03
-25.285000E-06,-569.970101100E-03,-291.963100433E-03
-25.280000E-06,-193.085670471E-03,+964.318335093E-03
-25.275000E-06,-193.085670471E-03,+1.718087196350E+00
-25.270000E-06,-193.085670471E-03,-291.963100433E-03
-25.265000E-06,-193.085670471E-03,+964.318335100E-03
-25.260000E-06,+183.798760154E-03,-291.963100433E-03
-25.255000E-06,-193.085670471E-03,+964.318335100E-03
-25.250000E-06,+435.055047299E-03,-291.963100433E-03
-25.245000E-06,+811.939477921E-03,-291.963100433E-03
-25.240000E-06,+183.798760150E-03,+964.318335107E-03
-25.235000E-06,-193.085670471E-03,+1.718087196350E+00
-25.230000E-06,-193.085670471E-03,-291.963100433E-03
-25.225000E-06,-193.085670471E-03,-291.963100433E-03
-25.220000E-06,+811.939477921E-03,-291.963100433E-03
-25.215000E-06,-193.085670471E-03,+1.718087196350E+00
-25.210000E-06,-193.085670471E-03,+1.718087196350E+00
-25.205000E-06,+811.939477921E-03,+964.318335122E-03
-25.200000E-06,-193.085670471E-03,-291.963100433E-03
-25.195000E-06,-193.085670471E-03,-291.963100433E-03
-25.190000E-06,-193.085670471E-03,+1.718087196350E+00
-25.185000E-06,-193.085670471E-03,+1.718087196350E+00
-25.180000E-06,+811.939477921E-03,-291.963100433E-03
-25.175000E-06,+811.939477921E-03,+1.718087196350E+00
-25.170000E-06,-193.085670471E-03,-291.963100433E-03
-25.165000E-06,+811.939477921E-03,-1.548244535996E+00
-25.160000E-06,-193.085670471E-03,+1.718087196350E+00
-25.155000E-06,+435.055047314E-03,-291.963100433E-03
-25.150000E-06,-193.085670471E-03,-291.963100433E-03
