x-axis,1,2
second,Volt,Ampere
-25.500000E-06,,
-25.495000E-06,,
-25.490000E-06,,
-25.485000E-06,,
-25.480000E-06,,
-25.475000E-06,,
-25.470000E-06,,
-25.465000E-06,+1.491968393326E+00,+245.345480084412E+00
-25.460000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.455000E-06,+2.878903090961E+00,+245.345480084412E+00
-25.450000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.445000E-06,+1.491968393326E+00,+244.842967510223E+00
-25.440000E-06,+2.878903090967E+00,+244.842967510223E+00
-25.435000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.430000E-06,-357.277870178E-03,+246.350505232826E+00
-25.425000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.420000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.415000E-06,+105.033695678E-03,+244.842967510223E+00
-25.410000E-06,-357.277870178E-03,+246.853017807007E+00
-25.405000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.400000E-06,-357.277870178E-03,+246.853017807007E+00
-25.395000E-06,-357.277870178E-03,+246.853017807007E+00
-25.390000E-06,+1.491968393326E+00,+244.842967510223E+00
-25.385000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.380000E-06,+105.033695664E-03,+246.853017807007E+00
-25.375000E-06,+1.029656827483E+00,+244.842967510223E+00
-25.370000E-06,+1.491968393326E+00,+244.842967510223E+00
-25.365000E-06,+1.491968393326E+00,+244.842967510223E+00
-25.360000E-06,+1.029656827490E+00,+244.842967510223E+00
-25.355000E-06,-357.277870178E-03,+246.853017807007E+00
-25.350000E-06,+1.029656827490E+00,+246.350505232855E+00
-25.345000E-06,-357.277870178E-03,+246.853017807007E+00
-25.340000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.335000E-06,-357.277870178E-03,+246.853017807007E+00
-25.330000E-06,-357.277870178E-03,+246.853017807007E+00
-25.325000E-06,+105.033695651E-03,+245.345480084368E+00
-25.320000E-06,-357.277870178E-03,+246.853017807007E+00
-25.315000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.310000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.305000E-06,+105.033695644E-03,+246.853017807007E+00
-25.300000E-06,+1.029656827504E+00,+246.853017807007E+00
-25.295000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.290000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.285000E-06,-357.277870178E-03,+246.853017807007E+00
-25.280000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.275000E-06,-357.277870178E-03,+246.853017807007E+00
-25.270000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.265000E-06,+1.491968393326E+00,+246.853017807007E+00
-25.260000E-06,+1.029656827517E+00,+246.853017807007E+00
-25.255000E-06,+1.491968393326E+00,+245.345480084346E+00
-25.250000E-06,-357.277870178E-03,+245.345480084346E+00
-25.245000E-06,+1.491968393326E+00,+247.355530381122E+00
