x-axis,1,2
second,Volt,Ampere
-50.20000E-06,,
-50.18698E-06,,
-50.17396E-06,,
-50.16094E-06,+616.05194382E-03,+142.95870002091E+00
-50.14792E-06,+804.49717426E-03,+143.10003394375E+00
-50.13490E-06,+832.13178790E-03,+143.23634253481E+00
-50.12188E-06,+1.05576778320E+00,+143.42007914710E+00
-50.10885E-06,+842.46574745E-03,+143.50141487242E+00
-50.09583E-06,+755.19902257E-03,+143.63993518234E+00
-50.08281E-06,+807.32046071E-03,+143.75644521497E+00
-50.06979E-06,+676.01961320E-03,+143.87454585097E+00
-50.05677E-06,+700.87026263E-03,+144.02373165841E+00
-50.04375E-06,+794.76774702E-03,+144.19302231059E+00
-50.03073E-06,+681.66103525E-03,+144.28314159374E+00
-50.01771E-06,+535.00416281E-03,+144.37266564121E+00
-50.00469E-06,+626.14130145E-03,+144.57589590755E+00
-49.99167E-06,+674.46217619E-03,+144.88245006559E+00
-49.97865E-06,+735.73953992E-03,+145.14970535275E+00
-49.96563E-06,+868.59870385E-03,+145.22157409222E+00
-49.95260E-06,+673.11755665E-03,+145.32652049736E+00
-49.93958E-06,+655.36199578E-03,+145.47915309369E+00
-49.92656E-06,+803.58849136E-03,+145.66070575139E+00
-49.91354E-06,+808.55942528E-03,+145.81458007616E+00
-49.90052E-06,+700.49601040E-03,+146.05081727839E+00
-49.88750E-06,+602.20800341E-03,+146.29891170578E+00
-49.87448E-06,+659.44095561E-03,+146.24223303382E+00
-49.86146E-06,+682.30765365E-03,+146.38721802018E+00
-49.84844E-06,+512.31774403E-03,+146.67739189064E+00
-49.83542E-06,+278.96576391E-03,+146.87113720601E+00
-49.82240E-06,+418.33043408E-03,+147.00303316355E+00
-49.80938E-06,+693.41474116E-03,+147.11075448753E+00
-49.79635E-06,+768.05613812E-03,+147.11728562232E+00
-49.78333E-06,+888.12791123E-03,+147.36184029450E+00
-49.77031E-06,+993.90573673E-03,+147.35777264139E+00
-49.75729E-06,+983.49225330E-03,+147.32840408038E+00
-49.74427E-06,+805.62432800E-03,+147.73663725452E+00
-49.73125E-06,+745.47462053E-03,+148.01874579475E+00
-49.71823E-06,+757.38046456E-03,+148.32984625678E+00
-49.70521E-06,+814.91178837E-03,+148.46213832620E+00
-49.69219E-06,+828.66075238E-03,+148.37540515259E+00
-49.67917E-06,+746.95592567E-03,+148.45881603679E+00
-49.66615E-06,+616.91012340E-03,+148.77582965890E+00
-49.65313E-06,+606.35568293E-03,+149.00967260167E+00
-49.64010E-06,+628.92991398E-03,+149.19909925487E+00
-49.62708E-06,+598.74852587E-03,+149.27025366129E+00
-49.61406E-06,+682.42649977E-03,+149.23221963480E+00
-49.60104E-06,+663.39730041E-03,+149.39859767750E+00
-49.58802E-06,+671.38423742E-03,+149.35709726381E+00
-49.57500E-06,+644.25767213E-03,+149.59725086044E+00
-49.56198E-06,+779.24475960E-03,+149.88344451638E+00
