x-axis,1,2
second,Volt,Ampere
-50.20000E-06,,
-50.18698E-06,,
-50.17396E-06,,
-50.16094E-06,-207.59959862E-03,+513.97437481E-03
-50.14792E-06,-270.41467450E-03,+427.60364419E-03
-50.13490E-06,-311.11829090E-03,+285.95426404E-03
-50.12188E-06,-305.21196520E-03,+238.84923794E-03
-50.10885E-06,-243.90173752E-03,+151.84206496E-03
-50.09583E-06,-260.74602726E-03,+248.91598215E-03
-50.08281E-06,-216.38401059E-03,+273.38747977E-03
-50.06979E-06,-150.68607449E-03,+239.47638366E-03
-50.05677E-06,-232.49276092E-03,+194.24161366E-03
-50.04375E-06,-276.69326747E-03,+364.83278919E-03
-50.03073E-06,-307.23179653E-03,+364.44974285E-03
-50.01771E-06,-285.35255181E-03,+267.10521831E-03
-50.00469E-06,-251.56688535E-03,+388.07260879E-03
-49.99167E-06,-288.14093816E-03,+442.04382531E-03
-49.97865E-06,-295.78543239E-03,+226.84502550E-03
-49.96563E-06,-272.67018799E-03,+23.36287070E-03
-49.95260E-06,-306.98832529E-03,+349.54837344E-03
-49.93958E-06,-304.57401529E-03,+375.39150108E-03
-49.92656E-06,-320.05044393E-03,+336.23886370E-03
-49.91354E-06,-318.89806368E-03,+393.06615614E-03
-49.90052E-06,-254.43260962E-03,+434.52888078E-03
-49.88750E-06,-254.09793089E-03,+290.58687596E-03
-49.87448E-06,-240.87510616E-03,+366.13645329E-03
-49.86146E-06,-235.99874669E-03,+182.78728440E-03
-49.84844E-06,-258.86574591E-03,+263.79938645E-03
-49.83542E-06,-263.87889148E-03,+492.04776721E-03
-49.82240E-06,-295.81281976E-03,+379.75953590E-03
-49.80938E-06,-298.92090972E-03,+397.21333314E-03
-49.79635E-06,-247.64616932E-03,+323.55348457E-03
-49.78333E-06,-250.08098217E-03,+493.73560832E-03
-49.77031E-06,-282.86462254E-03,+486.22769908E-03
-49.75729E-06,-303.08504673E-03,+364.13152167E-03
-49.74427E-06,-284.59093158E-03,+482.36406934E-03
-49.73125E-06,-275.06555297E-03,+440.69707007E-03
-49.71823E-06,-263.24139384E-03,+478.57267693E-03
-49.70521E-06,-309.65701123E-03,+286.36934607E-03
-49.69219E-06,-315.99555490E-03,+250.87694321E-03
-49.67917E-06,-298.42542440E-03,+259.84492610E-03
-49.66615E-06,-310.25139260E-03,+181.32608008E-03
-49.65313E-06,-283.94886100E-03,+233.58671643E-03
-49.64010E-06,-288.90527200E-03,+329.03623573E-03
-49.62708E-06,-290.37665234E-03,+291.85976067E-03
-49.61406E-06,-305.73855654E-03,+390.99954011E-03
-49.60104E-06,-283.94544386E-03,+381.65918945E-03
-49.58802E-06,-290.91992737E-03,+228.05471825E-03
-49.57500E-06,-295.52844335E-03,+349.91697231E-03
-49.56198E-06,-283.84936192E-03,+370.98012387E-03
-49.54896E-06,-280.46428261E-03,+416.40346473E-03
-49.53594E-06,-298.57628108E-03,+260.90185259E-03
