x-axis,1,2
second,Volt,Ampere
-25.400000E-06,,
-25.395000E-06,,
-25.390000E-06,+2.085556745529E+00,+235.637690484524E+00
-25.385000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.380000E-06,+2.085556745529E+00,+236.893971920013E+00
-25.375000E-06,+2.085556745529E+00,+236.893971920013E+00
-25.370000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.365000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.360000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.355000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.350000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.345000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.340000E-06,+2.085556745529E+00,+235.637690484502E+00
-25.335000E-06,+2.085556745529E+00,+236.893971920013E+00
-25.330000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.325000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.320000E-06,+2.085556745529E+00,+236.893971920013E+00
-25.315000E-06,+2.085556745529E+00,+235.637690484495E+00
-25.310000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.305000E-06,+2.085556745529E+00,+236.140203058749E+00
-25.300000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.295000E-06,+2.085556745529E+00,+236.893971920013E+00
-25.290000E-06,-487.307548523E-03,+234.883921623230E+00
-25.285000E-06,+477.516561700E-03,+234.883921623230E+00
-25.280000E-06,-487.307548523E-03,+234.883921623230E+00
-25.275000E-06,-487.307548523E-03,+233.627640187696E+00
-25.270000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.265000E-06,+1.120732635316E+00,+234.883921623230E+00
-25.260000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.255000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.250000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.245000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.240000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.235000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.230000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.225000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.220000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.215000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.210000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.205000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.200000E-06,+477.516561662E-03,+234.883921623230E+00
-25.195000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.190000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.185000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.180000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.175000E-06,+4.658421039581E+00,+234.883921623230E+00
-25.170000E-06,+2.085556745529E+00,+234.883921623230E+00
-25.165000E-06,+2.085556745529E+00,+234.130152762009E+00
