x-axis,1,2
second,Volt,Ampere
-50.50000E-06,,
-50.49000E-06,,
-50.48000E-06,,
-50.47000E-06,,
-50.46000E-06,+1.68982505798E+00,+61.92839050293E+00
-50.45000E-06,+1.68982505798E+00,+61.92839050293E+00
-50.44000E-06,+2.47374463082E+00,+62.68215936423E+00
-50.43000E-06,+1.68982505798E+00,+61.92839050293E+00
-50.42000E-06,+1.68982505798E+00,+63.18467193840E+00
-50.41000E-06,+1.68982505798E+00,+61.92839050293E+00
-50.40000E-06,+1.68982505798E+00,+61.92839050293E+00
-50.39000E-06,+1.68982505798E+00,+63.18467193840E+00
-50.38000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.37000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.36000E-06,+2.47374463084E+00,+63.93844079971E+00
-50.35000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.34000E-06,+1.68982505798E+00,+62.68215936425E+00
-50.33000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.32000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.31000E-06,+905.90548512E-03,+63.93844079971E+00
-50.30000E-06,+1.68982505798E+00,+62.68215936425E+00
-50.29000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.28000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.27000E-06,+383.29243664E-03,+65.19472223517E+00
-50.26000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.25000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.24000E-06,+1.68982505798E+00,+65.19472223516E+00
-50.23000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.22000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.21000E-06,+1.68982505798E+00,+63.93844079971E+00
-50.20000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.19000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.18000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.17000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.16000E-06,+1.68982505798E+00,+66.70225995784E+00
-50.15000E-06,+2.47374463087E+00,+65.94849109650E+00
-50.14000E-06,+1.68982505798E+00,+66.70225995785E+00
-50.13000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.12000E-06,+1.68982505798E+00,+66.70225995785E+00
-50.11000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.10000E-06,+1.68982505798E+00,+66.70225995786E+00
-50.09000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.08000E-06,+1.68982505798E+00,+65.94849109650E+00
-50.07000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.06000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.05000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.04000E-06,+1.68982505798E+00,+68.71231025465E+00
-50.03000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.02000E-06,+1.68982505798E+00,+67.95854139328E+00
-50.01000E-06,+1.68982505798E+00,+67.95854139328E+00
