x-axis,1,2
second,Volt,Ampere
-25.000000E-06,+127.206536010E-03,+250.445198244415E+00
-24.993490E-06,-61.238945698E-03,+250.751409557767E+00
-24.986979E-06,-265.360809235E-03,+250.296021356719E+00
-24.980469E-06,+378.444732366E-03,+250.500148496723E+00
-24.973958E-06,+1.590452956E-03,+250.248921355821E+00
-24.967448E-06,+190.034427101E-03,+250.515815707553E+00
-24.960938E-06,+362.720108557E-03,+249.911308785569E+00
-24.954427E-06,-45.514573149E-03,+250.225327007928E+00
-24.947917E-06,+111.625633095E-03,+250.029088185269E+00
-24.941406E-06,+1.069322636232E+00,+250.288133667523E+00
-24.934896E-06,+409.867346392E-03,+250.084070096376E+00
-24.928385E-06,+394.022620157E-03,+250.413771861485E+00
-24.921875E-06,-422.280911453E-03,+250.303851507304E+00
-24.915365E-06,+284.182920535E-03,+250.225306530213E+00
-24.908854E-06,+1.546733663E-03,+250.021231401092E+00
-24.902344E-06,-139.730655604E-03,+250.146754140943E+00
-24.895833E-06,-45.331153127E-03,+249.824921346137E+00
-24.889323E-06,+739.536950182E-03,+249.872004889485E+00
-24.882813E-06,+347.128150188E-03,+249.817057526670E+00
-24.876302E-06,+598.197499620E-03,+249.817086170345E+00
-24.869792E-06,+221.608551091E-03,+249.911338936805E+00
-24.863281E-06,+786.659313247E-03,+250.099720849656E+00
-24.856771E-06,+503.847746682E-03,+250.099707030339E+00
-24.850260E-06,-186.655779331E-03,+250.060404264927E+00
-24.843750E-06,+378.287945936E-03,+249.903390693877E+00
-24.837240E-06,-76.794722582E-03,+249.809227752975E+00
-24.830729E-06,+284.189453303E-03,+249.864181146037E+00
-24.824219E-06,+158.559299671E-03,+249.895609036530E+00
-24.817708E-06,+33.506039698E-03,+249.974022353221E+00
-24.811198E-06,+1.194870879005E+00,+249.817126748884E+00
-24.804688E-06,+818.078409629E-03,+249.966271098371E+00
-24.798177E-06,+645.477151635E-03,+250.028856397639E+00
-24.791667E-06,+755.186447160E-03,+249.628719835633E+00
-24.785156E-06,+440.986689231E-03,+249.832690566099E+00
-24.778646E-06,-108.277890342E-03,+249.699268327818E+00
-24.772135E-06,+18.046998030E-03,+249.675848982727E+00
-24.765625E-06,+1.382691978857E+00,+249.895566071018E+00
-24.759115E-06,+1.466832886E-03,+249.879718204029E+00
-24.752604E-06,-186.586934008E-03,+249.620830387616E+00
-24.746094E-06,+268.900766121E-03,+249.730648981373E+00
-24.739583E-06,+849.206546579E-03,+249.667909282649E+00
-24.733073E-06,+284.179905411E-03,+249.722836419009E+00
-24.726563E-06,+190.231666440E-03,+249.722746719080E+00
-24.720052E-06,+504.458309221E-03,+249.589464558419E+00
-24.713542E-06,+1.037756301312E+00,+249.746375112744E+00
-24.707031E-06,+677.157558733E-03,+249.722729005229E+00
-24.700521E-06,+1.131688459624E+00,+249.573676114492E+00
-24.694010E-06,+393.930156366E-03,+249.604817945129E+00
