x-axis,1,2
second,Volt,Ampere
-50.20000E-06,,
-50.18698E-06,,
-50.17396E-06,,
-50.16094E-06,+938.91704159E-03,+121.99104861133E+00
-50.14792E-06,+993.88023381E-03,+122.16379007257E+00
-50.13490E-06,+752.34885127E-03,+122.33150620204E+00
-50.12188E-06,+685.78195555E-03,+122.57680309717E+00
-50.10885E-06,+901.87260382E-03,+122.67635067208E+00
-50.09583E-06,+892.42270367E-03,+122.93988705544E+00
-50.08281E-06,+817.99814435E-03,+123.18013273898E+00
-50.06979E-06,+1.02563664715E+00,+123.26115514270E+00
-50.05677E-06,+996.36343943E-03,+123.34344904921E+00
-50.04375E-06,+826.14764679E-03,+123.55107398395E+00
-50.03073E-06,+989.21948074E-03,+123.70243231363E+00
-50.01771E-06,+1.02746381211E+00,+123.79382950670E+00
-50.00469E-06,+695.74354732E-03,+123.95842435500E+00
-49.99167E-06,+745.83078201E-03,+124.29326791104E+00
-49.97865E-06,+879.56320114E-03,+124.33963347806E+00
-49.96563E-06,+933.28064475E-03,+124.55961815857E+00
-49.95260E-06,+918.48706601E-03,+124.80044236897E+00
-49.93958E-06,+724.96436728E-03,+125.02441429931E+00
-49.92656E-06,+840.07827200E-03,+125.24895684180E+00
-49.91354E-06,+993.89606321E-03,+125.27432006225E+00
-49.90052E-06,+1.03880406918E+00,+125.45503275674E+00
-49.88750E-06,+670.81827358E-03,+125.54065724425E+00
-49.87448E-06,+783.00110119E-03,+125.69465971178E+00
-49.86146E-06,+1.13247856005E+00,+125.91134408816E+00
-49.84844E-06,+1.07984882231E+00,+126.19029504011E+00
-49.83542E-06,+590.67666287E-03,+126.45470731689E+00
-49.82240E-06,+578.18902559E-03,+126.53658991028E+00
-49.80938E-06,+820.27908542E-03,+126.83326978950E+00
-49.79635E-06,+822.66618397E-03,+127.10041565280E+00
-49.78333E-06,+831.22360752E-03,+127.15185014526E+00
-49.77031E-06,+720.85198983E-03,+127.28480604441E+00
-49.75729E-06,+780.41575826E-03,+127.44651717816E+00
-49.74427E-06,+851.60182348E-03,+127.66549392796E+00
-49.73125E-06,+949.36369139E-03,+127.77152276250E+00
-49.71823E-06,+990.72628880E-03,+127.91798968215E+00
-49.70521E-06,+620.13668264E-03,+128.01210551174E+00
-49.69219E-06,+638.23496256E-03,+128.29217092878E+00
-49.67917E-06,+817.73683363E-03,+128.44959706926E+00
-49.66615E-06,+984.58523563E-03,+128.81959847504E+00
-49.65313E-06,+935.02715515E-03,+129.00044760389E+00
-49.64010E-06,+854.42247169E-03,+129.08694082391E+00
-49.62708E-06,+863.86985924E-03,+129.14337388892E+00
-49.61406E-06,+977.97193871E-03,+129.25907209949E+00
-49.60104E-06,+901.39835000E-03,+129.47487882362E+00
-49.58802E-06,+956.01970256E-03,+129.60982319684E+00
-49.57500E-06,+1.01427741992E+00,+129.56760442993E+00
-49.56198E-06,+824.70340255E-03,+129.79474563215E+00
